Timestamp,Date,Time,ForefeetPressure,FrontAngle,SideAngle,UpAngle,Cadence,Speed,Lat,Lon
1458174910.636434,16.03.16,17:35:10.636,0,0,0,0, 0, 0, 0, 0
1458174910.756811,16.03.16,17:35:10.757,0,0,0,0, 0, 0, 0, 0
1458174910.846307,16.03.16,17:35:10.846,0,0,0,0, 0, 0, 0, 0
1458174910.936446,16.03.16,17:35:10.936,0,0,0,0, 0, 0, 0, 0
1458174911.056438,16.03.16,17:35:11.056,0,0,0,0, 0, 0, 0, 0
1458174911.146344,16.03.16,17:35:11.146,0,0,0,0, 0, 0, 0, 0
1458174911.234828,16.03.16,17:35:11.235,0,0,0,0, 0, 0, 0, 0
1458174911.356513,16.03.16,17:35:11.357,0,0,0,0, 0, 0, 0, 0
1458174911.446361,16.03.16,17:35:11.446,0,0,0,0, 0, 0, 0, 0
1458174911.536514,16.03.16,17:35:11.537,0,0,0,0, 0, 0, 0, 0
1458174911.656375,16.03.16,17:35:11.656,0,0,0,0, 0, 0, 0, 0
1458174911.745854,16.03.16,17:35:11.746,0,0,0,0, 0, 0, 0, 0
1458174911.836601,16.03.16,17:35:11.837,0,0,0,0, 0, 0, 0, 0
1458174911.956383,16.03.16,17:35:11.956,0,0,0,0, 0, 0, 0, 0
1458174912.046449,16.03.16,17:35:12.046,0,0,0,0, 0, 0, 0, 0
1458174912.136544,16.03.16,17:35:12.137,0,0,0,0, 0, 0, 0, 0
1458174912.256354,16.03.16,17:35:12.256,0,0,0,0, 0, 0, 0, 0
1458174912.346375,16.03.16,17:35:12.346,0,0,0,0, 0, 0, 0, 0
1458174912.466472,16.03.16,17:35:12.466,0,0,0,0, 0, 0, 0, 0
1458174912.556515,16.03.16,17:35:12.557,0,0,0,0, 0, 0, 0, 0
1458174912.646343,16.03.16,17:35:12.646,0,0,0,0, 0, 0, 0, 0
1458174912.766455,16.03.16,17:35:12.766,0,0,0,0, 0, 0, 0, 0
1458174912.856536,16.03.16,17:35:12.857,0,0,0,0, 0, 0, 0, 0
1458174912.946310,16.03.16,17:35:12.946,0,0,0,0, 0, 0, 0, 0
1458174913.066370,16.03.16,17:35:13.066,0,0,0,0, 0, 0, 0, 0
1458174913.156509,16.03.16,17:35:13.157,0,0,0,0, 0, 0, 0, 0
1458174913.278118,16.03.16,17:35:13.278,0,0,0,0, 0, 0, 0, 0
1458174913.366318,16.03.16,17:35:13.366,0,0,0,0, 0, 0, 0, 0
1458174913.456496,16.03.16,17:35:13.456,0,0,0,0, 0, 0, 0, 0
1458174913.546421,16.03.16,17:35:13.546,0,0,0,0, 0, 0, 0, 0
1458174913.666356,16.03.16,17:35:13.666,0,0,0,0, 0, 0, 0, 0
1458174913.756517,16.03.16,17:35:13.757,0,0,0,0, 0, 0, 0, 0
1458174913.846439,16.03.16,17:35:13.846,0,0,0,0, 0, 0, 0, 0
1458174913.966687,16.03.16,17:35:13.967,0,0,0,0, 0, 0, 0, 0
1458174914.056245,16.03.16,17:35:14.056,0,0,0,0, 0, 0, 0, 0
1458174914.176780,16.03.16,17:35:14.177,0,0,0,0, 0, 0, 0, 0
1458174914.264666,16.03.16,17:35:14.265,0,0,0,0, 0, 0, 0, 0
1458174914.356659,16.03.16,17:35:14.357,0,0,0,0, 0, 0, 0, 0
1458174914.446343,16.03.16,17:35:14.446,0,0,0,0, 0, 0, 0, 0
1458174914.566391,16.03.16,17:35:14.566,0,0,0,0, 0, 0, 0, 0
1458174914.656524,16.03.16,17:35:14.657,0,0,0,0, 0, 0, 0, 0
1458174914.746549,16.03.16,17:35:14.747,0,0,0,0, 0, 0, 0, 0
1458174914.866400,16.03.16,17:35:14.866,0,0,0,0, 0, 0, 0, 0
1458174914.956556,16.03.16,17:35:14.957,0,0,0,0, 0, 0, 0, 0
1458174915.045348,16.03.16,17:35:15.045,0,0,0,0, 0, 0, 0, 0
1458174915.166450,16.03.16,17:35:15.166,0,0,0,0, 0, 0, 0, 0
1458174915.256586,16.03.16,17:35:15.257,0,0,0,0, 0, 0, 0, 0
1458174915.346438,16.03.16,17:35:15.346,0,0,0,0, 0, 0, 0, 0
1458174915.466408,16.03.16,17:35:15.466,0,0,0,0, 0, 0, 0, 0
1458174915.556586,16.03.16,17:35:15.557,0,0,0,0, 0, 0, 0, 0
1458174915.646498,16.03.16,17:35:15.646,0,0,0,0, 0, 0, 0, 0
1458174915.766425,16.03.16,17:35:15.766,0,0,0,0, 0, 0, 0, 0
1458174915.856052,16.03.16,17:35:15.856,0,0,0,0, 0, 0, 0, 0
1458174915.945435,16.03.16,17:35:15.945,0,0,0,0, 0, 0, 0, 0
1458174916.066354,16.03.16,17:35:16.066,0,0,0,0, 0, 0, 0, 0
1458174916.156619,16.03.16,17:35:16.157,0,0,0,0, 0, 0, 0, 0
1458174916.245452,16.03.16,17:35:16.245,0,0,0,0, 0, 0, 0, 0
1458174916.366477,16.03.16,17:35:16.366,0,0,0,0, 0, 0, 0, 0
1458174916.456610,16.03.16,17:35:16.457,0,0,0,0, 0, 0, 0, 0
1458174916.546565,16.03.16,17:35:16.547,0,0,0,0, 0, 0, 0, 0
1458174916.666450,16.03.16,17:35:16.666,0,0,0,0, 0, 0, 0, 0
1458174916.756566,16.03.16,17:35:16.757,0,0,0,0, 0, 0, 0, 0
1458174916.846549,16.03.16,17:35:16.847,0,0,0,0, 0, 0, 0, 0
1458174916.966901,16.03.16,17:35:16.967,0,0,0,0, 0, 0, 0, 0
1458174917.055604,16.03.16,17:35:17.056,0,0,0,0, 0, 0, 0, 0
1458174917.146637,16.03.16,17:35:17.147,0,0,0,0, 0, 0, 0, 0
1458174917.266455,16.03.16,17:35:17.266,0,0,0,0, 0, 0, 0, 0
1458174917.356603,16.03.16,17:35:17.357,0,0,0,0, 0, 0, 0, 0
1458174917.476836,16.03.16,17:35:17.477,0,0,0,0, 0, 0, 0, 0
1458174917.564925,16.03.16,17:35:17.565,0,0,0,0, 0, 0, 0, 0
1458174917.656637,16.03.16,17:35:17.657,0,0,0,0, 0, 0, 0, 0
1458174917.746674,16.03.16,17:35:17.747,0,0,0,0, 0, 0, 0, 0
1458174917.866480,16.03.16,17:35:17.866,0,83,0,0, 0, 0, 0, 0
1458174917.956633,16.03.16,17:35:17.957,0,83,0,0, 0, 0, 0, 0
1458174918.046554,16.03.16,17:35:18.047,0,83,0,0, 0, 0, 0, 0
1458174918.166602,16.03.16,17:35:18.167,0,83,0,0, 0, 0, 0, 0
1458174918.256850,16.03.16,17:35:18.257,0,83,0,177, 0, 0, 0, 0
1458174918.346731,16.03.16,17:35:18.347,0,83,0,177, 0, 0, 0, 0
1458174918.466567,16.03.16,17:35:18.467,0,83,126,177, 0, 0, 0, 0
1458174918.556712,16.03.16,17:35:18.557,99,83,126,177, 1, 0, 0, 0
1458174918.646552,16.03.16,17:35:18.647,100,83,126,177, 2, 0, 0, 0
1458174918.766604,16.03.16,17:35:18.767,100,83,126,177, 3, 0, 0, 0
1458174918.855224,16.03.16,17:35:18.855,100,83,126,177, 4, 0, 0, 0
1458174918.946326,16.03.16,17:35:18.946,41,72,126,184, 5, 0, 0, 0
1458174919.096789,16.03.16,17:35:19.097,0,72,144,184, 5, 0, 0, 0
1458174919.164935,16.03.16,17:35:19.165,0,44,129,170, 5, 0, 0, 0
1458174919.246966,16.03.16,17:35:19.247,0,119,137,170, 5, 0, 0, 0
1458174919.372237,16.03.16,17:35:19.372,0,101,120,170, 5, 0, 0, 0
1458174919.456957,16.03.16,17:35:19.457,0,50,120,186, 5, 0, 0, 0
1458174919.576835,16.03.16,17:35:19.577,0,43,133,186, 5, 0, 0, 0
1458174919.665863,16.03.16,17:35:19.666,0,43,141,127, 5, 0, 0, 0
1458174919.755958,16.03.16,17:35:19.756,0,151,122,175, 5, 0, 0, 0
1458174919.876978,16.03.16,17:35:19.877,0,87,156,186, 5, 0, 0, 0
1458174919.966022,16.03.16,17:35:19.966,0,87,127,186, 5, 0, 0, 0
1458174920.057286,16.03.16,17:35:20.057,0,87,134,186, 5, 0, 0, 0
1458174920.177362,16.03.16,17:35:20.177,0,87,126,180, 5, 0, 0, 0
1458174920.264850,16.03.16,17:35:20.265,0,87,133,180, 5, 0, 0, 0
1458174920.356916,16.03.16,17:35:20.357,40,87,133,180, 6, 0, 0, 0
1458174920.477084,16.03.16,17:35:20.477,87,87,133,180, 7, 0, 0, 0
1458174920.565270,16.03.16,17:35:20.565,100,87,133,180, 8, 0, 0, 0
1458174920.656766,16.03.16,17:35:20.657,100,96,108,189, 9, 0, 0, 0
1458174920.776805,16.03.16,17:35:20.777,0,87,133,189, 9, 0, 0, 0
1458174920.866239,16.03.16,17:35:20.866,0,66,127,189, 9, 0, 0, 0
1458174920.956797,16.03.16,17:35:20.957,0,66,114,151, 9, 0, 0, 0
1458174921.076769,16.03.16,17:35:21.077,0,103,130,169, 9, 0, 0, 0
1458174921.165903,16.03.16,17:35:21.166,0,103,124,169, 9, 0, 0, 0
1458174921.256761,16.03.16,17:35:21.257,0,74,124,169, 9, 0, 0, 0
1458174921.377504,16.03.16,17:35:21.378,0,66,124,191, 9, 0, 0, 0
1458174921.465636,16.03.16,17:35:21.466,0,55,130,191, 9, 0, 0, 0
1458174921.556964,16.03.16,17:35:21.557,0,55,130,138, 9, 0, 0, 0
1458174921.676377,16.03.16,17:35:21.676,0,97,148,227, 9, 0, 0, 0
1458174921.765594,16.03.16,17:35:21.766,0,97,154,193, 9, 0, 0, 0
1458174921.856790,16.03.16,17:35:21.857,0,87,126,186, 9, 0, 0, 0
1458174922.006639,16.03.16,17:35:22.007,0,87,136,186, 9, 0, 0, 0
1458174922.072349,16.03.16,17:35:22.072,0,87,136,186, 9, 0, 0, 0
1458174922.156799,16.03.16,17:35:22.157,0,87,136,186, 9, 0, 0, 0
1458174922.276766,16.03.16,17:35:22.277,0,87,130,186, 9, 0, 0, 0
1458174922.365226,16.03.16,17:35:22.365,51,87,130,186, 10, 0, 0, 0
1458174922.456745,16.03.16,17:35:22.457,86,87,130,186, 11, 0, 0, 0
1458174922.577043,16.03.16,17:35:22.577,0,87,130,186, 11, 0, 0, 0
1458174922.665510,16.03.16,17:35:22.666,0,87,130,192, 11, 0, 0, 0
1458174922.756915,16.03.16,17:35:22.757,0,62,130,184, 11, 0, 0, 0
1458174922.876957,16.03.16,17:35:22.877,0,45,130,158, 11, 0, 0, 0
1458174922.965735,16.03.16,17:35:22.966,0,107,137,158, 11, 0, 0, 0
1458174923.057057,16.03.16,17:35:23.057,0,83,128,177, 11, 0, 0, 0
1458174923.177488,16.03.16,17:35:23.177,0,70,138,185, 11, 0, 0, 0
1458174923.265177,16.03.16,17:35:23.265,0,59,132,185, 11, 0, 0, 0
1458174923.357515,16.03.16,17:35:23.358,0,50,132,154, 11, 0, 0, 0
1458174923.477252,16.03.16,17:35:23.477,0,87,139,179, 11, 0, 0, 0
1458174923.566072,16.03.16,17:35:23.566,0,81,127,179, 11, 0, 0, 0
1458174923.656961,16.03.16,17:35:23.657,0,97,154,185, 11, 0, 0, 0
1458174923.777003,16.03.16,17:35:23.777,0,82,129,185, 11, 0, 0, 0
1458174923.865343,16.03.16,17:35:23.865,0,82,129,185, 11, 0, 0, 0
1458174923.956782,16.03.16,17:35:23.957,0,88,129,185, 11, 0, 0, 0
1458174924.076904,16.03.16,17:35:24.077,55,88,129,185, 12, 0, 0, 0
1458174924.165484,16.03.16,17:35:24.165,100,88,129,185, 13, 0, 0, 0
1458174924.256801,16.03.16,17:35:24.257,100,88,129,185, 14, 0, 0, 0
1458174924.377025,16.03.16,17:35:24.377,100,88,129,185, 15, 0, 0, 0
1458174924.465814,16.03.16,17:35:24.466,0,88,129,185, 15, 0, 0, 0
1458174924.557277,16.03.16,17:35:24.557,0,82,129,185, 15, 0, 0, 0
1458174924.677274,16.03.16,17:35:24.677,0,68,140,171, 15, 0, 0, 0
1458174924.765651,16.03.16,17:35:24.766,0,44,151,165, 15, 0, 0, 0
1458174924.856965,16.03.16,17:35:24.857,0,100,142,175, 15, 0, 0, 0
1458174924.977164,16.03.16,17:35:24.977,0,100,128,175, 15, 0, 0, 0
1458174925.065758,16.03.16,17:35:25.066,0,64,128,191, 15, 0, 0, 0
1458174925.156963,16.03.16,17:35:25.157,0,53,128,191, 15, 0, 0, 0
1458174925.276732,16.03.16,17:35:25.277,0,53,128,149, 15, 0, 0, 0
1458174925.365640,16.03.16,17:35:25.366,0,95,137,149, 15, 0, 0, 0
1458174925.456979,16.03.16,17:35:25.457,0,85,114,196, 15, 0, 0, 0
1458174925.577135,16.03.16,17:35:25.577,0,85,155,186, 15, 0, 0, 0
1458174925.665518,16.03.16,17:35:25.666,0,85,132,186, 15, 0, 0, 0
1458174925.756865,16.03.16,17:35:25.757,0,85,140,186, 15, 0, 0, 0
1458174925.877134,16.03.16,17:35:25.877,0,85,140,186, 15, 0, 0, 0
1458174925.966353,16.03.16,17:35:25.966,0,85,130,186, 15, 0, 0, 0
1458174926.057052,16.03.16,17:35:26.057,0,85,130,186, 15, 0, 0, 0
1458174926.177239,16.03.16,17:35:26.177,16,85,130,180, 15, 0, 0, 0
1458174926.266250,16.03.16,17:35:26.266,69,85,130,180, 16, 0, 0, 0
1458174926.356899,16.03.16,17:35:26.357,60,85,130,180, 17, 0, 0, 0
1458174926.476901,16.03.16,17:35:26.477,0,85,130,180, 17, 0, 0, 0
1458174926.565868,16.03.16,17:35:26.566,0,77,130,180, 17, 0, 0, 0
1458174926.657026,16.03.16,17:35:26.657,0,60,146,170, 17, 0, 0, 0
1458174926.777231,16.03.16,17:35:26.777,0,60,146,145, 17, 0, 0, 0
1458174926.865675,16.03.16,17:35:26.866,0,107,138,168, 17, 0, 0, 0
1458174926.957164,16.03.16,17:35:26.957,0,84,128,177, 17, 0, 0, 0
1458174927.076978,16.03.16,17:35:27.077,0,65,143,186, 17, 0, 0, 0
1458174927.165612,16.03.16,17:35:27.166,0,55,130,186, 17, 0, 0, 0
1458174927.257459,16.03.16,17:35:27.257,0,49,130,144, 17, 0, 0, 0
1458174927.376983,16.03.16,17:35:27.377,0,255,136,255, 17, 0, 0, 0
1458174927.465778,16.03.16,17:35:27.466,0,93,136,197, 17, 0, 0, 0
1458174927.557045,16.03.16,17:35:27.557,0,79,155,184, 17, 0, 0, 0
1458174927.677026,16.03.16,17:35:27.677,0,87,135,184, 17, 0, 0, 0
1458174927.765210,16.03.16,17:35:27.765,0,87,135,184, 17, 0, 0, 0
1458174927.856940,16.03.16,17:35:27.857,0,87,135,184, 17, 0, 0, 0
1458174927.977158,16.03.16,17:35:27.977,0,87,135,184, 17, 0, 0, 0
1458174928.065112,16.03.16,17:35:28.065,0,87,135,184, 17, 0, 0, 0
1458174928.157124,16.03.16,17:35:28.157,0,87,135,184, 17, 0, 0, 0
1458174928.276814,16.03.16,17:35:28.277,48,87,135,184, 18, 0, 0, 0
1458174928.365675,16.03.16,17:35:28.366,71,87,135,184, 19, 0, 0, 0
1458174928.456875,16.03.16,17:35:28.457,0,81,135,184, 19, 0, 0, 0
1458174928.577282,16.03.16,17:35:28.577,0,81,135,184, 19, 0, 0, 0
1458174928.665684,16.03.16,17:35:28.666,0,41,146,165, 19, 0, 0, 0
1458174928.817069,16.03.16,17:35:28.817,0,61,170,181, 19, 0, 0, 0
1458174928.885373,16.03.16,17:35:28.885,0,94,129,169, 19, 0, 0, 0
1458174928.967213,16.03.16,17:35:28.967,0,69,136,182, 19, 0, 0, 0
1458174929.057127,16.03.16,17:35:29.057,0,43,144,191, 19, 0, 0, 0
1458174929.176948,16.03.16,17:35:29.177,0,50,128,165, 19, 0, 0, 0
1458174929.268804,16.03.16,17:35:29.269,0,74,128,133, 19, 0, 0, 0
1458174929.370841,16.03.16,17:35:29.371,0,112,140,199, 19, 0, 0, 0
1458174929.507271,16.03.16,17:35:29.507,0,92,154,191, 19, 0, 0, 0
1458174929.576394,16.03.16,17:35:29.576,0,85,126,191, 19, 0, 0, 0
1458174929.658320,16.03.16,17:35:29.658,0,85,134,185, 19, 0, 0, 0
1458174929.778072,16.03.16,17:35:29.778,0,85,134,185, 19, 0, 0, 0
1458174929.866242,16.03.16,17:35:29.866,0,85,134,185, 19, 0, 0, 0
1458174929.957707,16.03.16,17:35:29.958,0,85,134,185, 19, 0, 0, 0
1458174930.078201,16.03.16,17:35:30.078,0,85,134,185, 19, 0, 0, 0
1458174930.166869,16.03.16,17:35:30.167,27,85,128,185, 20, 0, 0, 0
1458174930.257133,16.03.16,17:35:30.257,49,85,128,185, 21, 0, 0, 0
1458174930.377170,16.03.16,17:35:30.377,0,85,128,185, 21, 0, 0, 0
1458174930.473744,16.03.16,17:35:30.474,0,76,138,185, 21, 0, 0, 0
1458174930.587407,16.03.16,17:35:30.587,0,53,148,161, 21, 0, 0, 0
1458174930.677023,16.03.16,17:35:30.677,0,111,154,161, 21, 0, 0, 0
1458174930.767658,16.03.16,17:35:30.768,0,80,123,180, 21, 0, 0, 0
1458174930.886952,16.03.16,17:35:30.887,0,56,136,191, 21, 0, 0, 0
1458174930.977248,16.03.16,17:35:30.977,0,56,124,172, 21, 0, 0, 0
1458174931.067425,16.03.16,17:35:31.067,0,56,133,134, 21, 0, 0, 0
1458174931.186549,16.03.16,17:35:31.187,0,73,115,191, 21, 0, 0, 0
1458174931.277029,16.03.16,17:35:31.277,0,90,146,191, 21, 0, 0, 0
1458174931.366950,16.03.16,17:35:31.367,0,90,129,183, 21, 0, 0, 0
1458174931.486892,16.03.16,17:35:31.487,0,90,129,183, 21, 0, 0, 0
1458174931.577148,16.03.16,17:35:31.577,0,90,129,183, 21, 0, 0, 0
1458174931.667291,16.03.16,17:35:31.667,35,90,129,183, 22, 0, 0, 0
1458174931.786888,16.03.16,17:35:31.787,81,90,135,183, 23, 0, 0, 0
1458174931.877154,16.03.16,17:35:31.877,98,90,135,183, 24, 0, 0, 0
1458174931.967467,16.03.16,17:35:31.967,95,90,135,183, 25, 0, 0, 0
1458174932.146790,16.03.16,17:35:32.147,14,90,135,183, 25, 0, 0, 0
1458174932.214482,16.03.16,17:35:32.214,0,81,129,183, 25, 0, 0, 0
1458174932.265621,16.03.16,17:35:32.266,0,66,147,170, 25, 0, 0, 0
1458174932.387701,16.03.16,17:35:32.388,0,66,130,151, 25, 0, 0, 0
1458174932.477150,16.03.16,17:35:32.477,0,117,144,170, 25, 0, 0, 0
1458174932.567257,16.03.16,17:35:32.567,0,96,131,170, 25, 0, 0, 0
1458174932.687545,16.03.16,17:35:32.688,0,65,131,185, 25, 0, 0, 0
1458174932.777056,16.03.16,17:35:32.777,0,45,138,192, 25, 0, 0, 0
1458174932.867366,16.03.16,17:35:32.867,0,45,138,149, 25, 0, 0, 0
1458174932.987488,16.03.16,17:35:32.987,0,117,149,193, 25, 0, 0, 0
1458174933.077149,16.03.16,17:35:33.077,0,86,142,193, 25, 0, 0, 0
1458174933.165866,16.03.16,17:35:33.166,0,86,130,185, 25, 0, 0, 0
1458174933.293089,16.03.16,17:35:33.293,0,86,130,185, 25, 0, 0, 0
1458174933.378992,16.03.16,17:35:33.379,0,86,130,185, 25, 0, 0, 0
1458174933.474111,16.03.16,17:35:33.474,0,86,130,185, 25, 0, 0, 0
1458174933.587768,16.03.16,17:35:33.588,0,86,130,185, 25, 0, 0, 0
1458174933.681317,16.03.16,17:35:33.681,70,86,136,185, 26, 0, 0, 0
1458174933.767289,16.03.16,17:35:33.767,100,86,136,185, 27, 0, 0, 0
1458174933.887006,16.03.16,17:35:33.887,100,93,128,185, 28, 0, 0, 0
1458174933.978627,16.03.16,17:35:33.979,37,87,128,185, 29, 0, 0, 0
1458174934.066813,16.03.16,17:35:34.067,0,76,128,178, 29, 0, 0, 0
1458174934.186886,16.03.16,17:35:34.187,0,61,141,168, 29, 0, 0, 0
1458174934.277393,16.03.16,17:35:34.277,0,71,169,180, 29, 0, 0, 0
1458174934.365784,16.03.16,17:35:34.366,0,100,128,171, 29, 0, 0, 0
1458174934.487509,16.03.16,17:35:34.488,0,65,128,187, 29, 0, 0, 0
1458174934.577695,16.03.16,17:35:34.578,0,31,128,193, 29, 0, 0, 0
1458174934.669101,16.03.16,17:35:34.669,0,40,113,142, 29, 0, 0, 0
1458174934.787786,16.03.16,17:35:34.788,0,109,147,196, 29, 0, 0, 0
1458174934.892202,16.03.16,17:35:34.892,0,79,139,196, 29, 0, 0, 0
1458174934.968118,16.03.16,17:35:34.968,0,91,139,184, 29, 0, 0, 0
1458174935.087084,16.03.16,17:35:35.087,0,91,139,184, 29, 0, 0, 0
1458174935.177955,16.03.16,17:35:35.178,0,91,133,184, 29, 0, 0, 0
1458174935.296949,16.03.16,17:35:35.297,0,85,133,184, 29, 0, 0, 0
1458174935.386870,16.03.16,17:35:35.387,0,85,133,184, 29, 0, 0, 0
1458174935.507341,16.03.16,17:35:35.507,0,85,133,184, 29, 0, 0, 0
1458174935.596992,16.03.16,17:35:35.597,0,85,133,184, 29, 0, 0, 0
1458174935.747026,16.03.16,17:35:35.747,60,85,133,184, 30, 0, 0, 0
1458174935.811106,16.03.16,17:35:35.811,0,85,133,184, 30, 0, 0, 0
1458174935.957039,16.03.16,17:35:35.957,0,85,133,184, 30, 0, 0, 0
1458174936.027345,16.03.16,17:35:36.027,0,52,162,184, 30, 0, 0, 0
1458174936.077956,16.03.16,17:35:36.078,0,42,170,151, 30, 0, 0, 0
1458174936.196967,16.03.16,17:35:36.197,0,97,134,171, 30, 0, 0, 0
1458174936.287373,16.03.16,17:35:36.287,0,72,134,182, 30, 0, 0, 0
1458174936.376347,16.03.16,17:35:36.376,0,39,145,197, 30, 0, 0, 0
1458174936.495852,16.03.16,17:35:36.496,0,47,113,154, 30, 0, 0, 0
1458174936.588327,16.03.16,17:35:36.588,0,80,140,154, 30, 0, 0, 0
1458174936.678257,16.03.16,17:35:36.678,0,90,140,154, 30, 0, 0, 0
1458174936.797844,16.03.16,17:35:36.798,0,90,152,188, 30, 0, 0, 0
1458174936.897042,16.03.16,17:35:36.897,0,90,132,188, 30, 0, 0, 0
1458174936.978856,16.03.16,17:35:36.979,0,90,132,188, 30, 0, 0, 0
1458174937.096796,16.03.16,17:35:37.097,0,90,132,178, 30, 0, 0, 0
1458174937.191929,16.03.16,17:35:37.192,0,90,132,185, 30, 0, 0, 0
1458174937.277803,16.03.16,17:35:37.278,44,90,132,185, 31, 0, 0, 0
1458174937.397895,16.03.16,17:35:37.398,88,90,132,185, 32, 0, 0, 0
1458174937.490202,16.03.16,17:35:37.490,96,90,132,185, 33, 0, 0, 0
1458174937.667760,16.03.16,17:35:37.668,0,90,132,185, 33, 0, 0, 0
1458174937.778393,16.03.16,17:35:37.778,0,76,132,185, 33, 0, 0, 0
1458174937.826344,16.03.16,17:35:37.826,0,63,132,168, 33, 0, 0, 0
1458174937.878188,16.03.16,17:35:37.878,0,34,126,138, 33, 0, 0, 0
1458174937.997984,16.03.16,17:35:37.998,0,110,126,166, 33, 0, 0, 0
1458174938.111585,16.03.16,17:35:38.112,0,76,126,178, 33, 0, 0, 0
1458174938.178691,16.03.16,17:35:38.179,0,65,142,192, 33, 0, 0, 0
1458174938.299879,16.03.16,17:35:38.300,0,50,122,184, 33, 0, 0, 0
1458174938.403226,16.03.16,17:35:38.403,0,57,132,141, 33, 0, 0, 0
1458174938.479652,16.03.16,17:35:38.480,0,145,164,242, 33, 0, 0, 0
1458174938.596107,16.03.16,17:35:38.596,0,82,164,194, 33, 0, 0, 0
1458174938.686248,16.03.16,17:35:38.686,0,82,130,182, 33, 0, 0, 0
1458174938.807490,16.03.16,17:35:38.807,0,82,130,182, 33, 0, 0, 0
1458174938.896352,16.03.16,17:35:38.896,0,89,130,182, 33, 0, 0, 0
1458174938.987191,16.03.16,17:35:38.987,0,89,130,182, 33, 0, 0, 0
1458174939.077231,16.03.16,17:35:39.077,0,89,130,182, 33, 0, 0, 0
1458174939.197206,16.03.16,17:35:39.197,65,89,130,182, 34, 0, 0, 0
1458174939.287491,16.03.16,17:35:39.287,96,89,130,182, 35, 0, 0, 0
1458174939.377363,16.03.16,17:35:39.377,79,89,130,182, 36, 0, 0, 0
1458174939.527143,16.03.16,17:35:39.527,0,81,130,182, 36, 0, 0, 0
1458174939.590312,16.03.16,17:35:39.590,0,71,130,173, 36, 0, 0, 0
1458174939.676950,16.03.16,17:35:39.677,0,38,136,146, 36, 0, 0, 0
1458174939.797360,16.03.16,17:35:39.797,0,114,149,169, 36, 0, 0, 0
1458174939.887369,16.03.16,17:35:39.887,0,80,126,181, 36, 0, 0, 0
